source_file,TIME,DEPTH,TIME_QC,STATION,LATITUDE,LONGITUDE,DEPH,HCSP,HCSP_QC,TEMP,TEMP_QC,VHM0,VHM0_QC,VTM10,VTM10_QC,VZMX,VZMX_QC,EWCT,EWCT_QC,NSCT,NSCT_QC,WSPD,WSPD_QC,WDIR,WDIR_QC,DRYT,DRYT_QC,RELH,RELH_QC,PSAL,PSAL_QC,ATMS,ATMS_QC,SLEV,SLEV_QC
MO_TS_MO_VIDA_20250820.nc,2025-08-20 03:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.078,1.0,0.48700002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 03:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.101,1.0,0.187,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,2.13,1.0,160.58,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.12,1.0,66.16,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.049000002,1.0,-0.081,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.024,1.0,-0.067,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,-0.007,1.0,-0.022000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.68,1.0,,,,,,,,,,,,,,,,,,,36.41,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,-0.019000001,1.0,-0.044000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,-0.001,1.0,-0.054,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.059000004,1.0,-0.042000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.021000002,1.0,-0.029000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.056,1.0,-0.048,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,,,,,,,,,,,0.004,1.0,-0.040000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,,,,,,,,,,,-0.0050000004,1.0,-0.056,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,,,,,,,,,,,0.055000003,1.0,-0.034,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,,,,,,,,,,,0.08800001,1.0,0.013,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,,,,,,,,,,,0.109000005,1.0,0.076000005,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,,,,,,,,,,,0.148,1.0,0.067,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,,,,,,,,,,,0.115,1.0,0.097,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,,,,,,,,,,,0.16100001,1.0,0.083000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,,,,,,,,,,,0.061000004,1.0,0.057000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,,,,,,,,,,,-0.046000004,1.0,0.117000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,,,,,,,,,,,0.054,1.0,0.105000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.134,1.0,0.149,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.101,1.0,0.083000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,2.26,1.0,163.21,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.1,1.0,64.69,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.026,1.0,-0.058000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.015000001,1.0,-0.041,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,-0.028,1.0,0.008,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.710001,1.0,,,,,,,,,,,,,,,,,,,36.390003,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,-0.028,1.0,-0.006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,-0.007,1.0,-0.048,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.045,1.0,-0.055000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.026,1.0,-0.060000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.013,1.0,-0.060000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,,,,,,,,,,,0.017,1.0,-0.106000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,,,,,,,,,,,0.023000002,1.0,-0.113000005,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,,,,,,,,,,,0.034,1.0,-0.069000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,,,,,,,,,,,0.09,1.0,0.016,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,,,,,,,,,,,0.124000005,1.0,0.09,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,,,,,,,,,,,0.15200001,1.0,0.11100001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,,,,,,,,,,,0.17300001,1.0,0.098000005,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,,,,,,,,,,,0.17400001,1.0,0.081,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,,,,,,,,,,,0.141,1.0,0.072000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,,,,,,,,,,,-0.018000001,1.0,0.17500001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,,,,,,,,,,,0.105000004,1.0,0.254,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.135,1.0,0.186,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 04:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.19900002,1.0,0.17300001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,1.5000001,1.0,119.700005,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.550001,1.0,64.450005,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.042000003,1.0,-0.061000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.037,1.0,-0.009000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,0.041,1.0,0.0050000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.720001,1.0,,,,,,,,,,,,,,,,,,,36.38,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,-0.009000001,1.0,-0.051000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,0.085,1.0,-0.025,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.074,1.0,0.008,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.12100001,1.0,-0.016,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.075,1.0,-0.09200001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,,,,,,,,,,,0.049000002,1.0,-0.087000005,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,,,,,,,,,,,0.033,1.0,-0.064,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,,,,,,,,,,,0.044000003,1.0,-0.055000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,,,,,,,,,,,0.124000005,1.0,-0.010000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,,,,,,,,,,,0.14600001,1.0,0.032,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,,,,,,,,,,,0.17500001,1.0,0.108,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,,,,,,,,,,,0.192,1.0,0.11000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,,,,,,,,,,,0.13100001,1.0,0.1,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,,,,,,,,,,,0.172,1.0,0.052,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,,,,,,,,,,,-0.006,1.0,0.16900001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,,,,,,,,,,,0.023000002,1.0,0.374,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.05,1.0,0.39600003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.12100001,1.0,0.24400002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,2.1200001,1.0,162.64001,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.380001,1.0,64.670006,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.020000001,1.0,-0.049000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.040000003,1.0,-0.057000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,0.022000002,1.0,-0.013,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.77,1.0,,,,,,,,,,,,,,,,,,,36.390003,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,0.022000002,1.0,0.002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,0.045,1.0,0.013,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.027,1.0,0.022000002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.065000005,1.0,0.009000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.026,1.0,0.002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,,,,,,,,,,,0.009000001,1.0,0.034,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,,,,,,,,,,,0.041,1.0,0.040000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,,,,,,,,,,,0.026,1.0,0.038000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,,,,,,,,,,,0.046000004,1.0,0.048,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,,,,,,,,,,,0.104,1.0,0.082,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,,,,,,,,,,,0.17600001,1.0,0.080000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,,,,,,,,,,,0.185,1.0,0.106000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,,,,,,,,,,,0.16600001,1.0,0.091000006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,,,,,,,,,,,0.18800001,1.0,0.083000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,,,,,,,,,,,-0.017,1.0,0.071,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,,,,,,,,,,,0.067,1.0,0.13900001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.085,1.0,0.187,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 05:30:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.13800001,1.0,0.135,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,1.6400001,1.0,157.35,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.220001,1.0,63.640003,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.053000003,1.0,-0.057000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.044000003,1.0,-0.074,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,0.012,1.0,0.010000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.720001,1.0,,,,,,,,,,,,,,,,,,,36.420002,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,0.015000001,1.0,0.028,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,0.044000003,1.0,-0.006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.057000004,1.0,0.017,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.089,1.0,0.019000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.032,1.0,-0.007,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,11,1.0,b'VIDA',45.5488,13.550525,8.0,,,,,,,,,,,0.044000003,1.0,0.011000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,12,1.0,b'VIDA',45.5488,13.550525,9.0,,,,,,,,,,,0.062000003,1.0,0.051000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,13,1.0,b'VIDA',45.5488,13.550525,10.0,,,,,,,,,,,0.051000003,1.0,0.026,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,14,1.0,b'VIDA',45.5488,13.550525,11.0,,,,,,,,,,,0.093,1.0,0.006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,15,1.0,b'VIDA',45.5488,13.550525,12.0,,,,,,,,,,,0.072000004,1.0,0.07700001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,16,1.0,b'VIDA',45.5488,13.550525,13.0,,,,,,,,,,,0.119,1.0,0.09200001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,17,1.0,b'VIDA',45.5488,13.550525,14.0,,,,,,,,,,,0.15200001,1.0,0.105000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,18,1.0,b'VIDA',45.5488,13.550525,15.0,,,,,,,,,,,0.17,1.0,0.043,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,19,1.0,b'VIDA',45.5488,13.550525,16.0,,,,,,,,,,,0.18300001,1.0,0.064,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,20,1.0,b'VIDA',45.5488,13.550525,17.0,,,,,,,,,,,-0.018000001,1.0,0.14400001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,21,1.0,b'VIDA',45.5488,13.550525,18.0,,,,,,,,,,,0.026,1.0,0.47200003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,22,1.0,b'VIDA',45.5488,13.550525,19.0,,,,,,,,,,,0.068,1.0,0.60200006,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:00:00,23,1.0,b'VIDA',45.5488,13.550525,20.0,,,,,,,,,,,0.134,1.0,0.423,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,0,1.0,b'VIDA',45.5488,13.550525,-5.0,,,,,,,,,,,,,,,2.42,1.0,165.44,1.0,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,1,1.0,b'VIDA',45.5488,13.550525,-3.5,,,,,,,,,,,,,,,,,,,23.19,1.0,63.550003,1.0,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,2,1.0,b'VIDA',45.5488,13.550525,0.0,,,,,,,,,,,0.058000002,1.0,-0.083000004,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,3,1.0,b'VIDA',45.5488,13.550525,1.0,,,,,,,,,,,0.049000002,1.0,-0.076000005,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,4,1.0,b'VIDA',45.5488,13.550525,2.0,,,,,,,,,,,0.034,1.0,0.015000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,5,1.0,b'VIDA',45.5488,13.550525,2.5,,,25.660002,1.0,,,,,,,,,,,,,,,,,,,36.4,1.0,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,6,1.0,b'VIDA',45.5488,13.550525,3.0,,,,,,,,,,,0.0,1.0,0.032,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,7,1.0,b'VIDA',45.5488,13.550525,4.0,,,,,,,,,,,0.028,1.0,0.002,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,8,1.0,b'VIDA',45.5488,13.550525,5.0,,,,,,,,,,,0.062000003,1.0,0.053000003,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,9,1.0,b'VIDA',45.5488,13.550525,6.0,,,,,,,,,,,0.081,1.0,0.009000001,1.0,,,,,,,,,,,,,,
MO_TS_MO_VIDA_20250820.nc,2025-08-20 06:30:00,10,1.0,b'VIDA',45.5488,13.550525,7.0,,,,,,,,,,,0.040000003,1.0,0.014,1.0,,,,,,,,,,,,,,
